player_id,killer_location_x,killer_location_y,victim,victim_location_x,victim_location_y,time,weapon_used,match_id,map_name,fin_duration,fin_time_survived,fin_death_type,fin_kill_place,fin_team_rank
APK_KIMGONI,362304.4688,412718.7813,ENT_Under,362051.2188,413052.4688,2020-05-09T12:44:43.219Z,WeapBerreta686_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,304.056,byplayer,21,3
GRF_Asura,372893.1875,403995.6563,DNW_CheongGak,372943.1563,403452.4063,2020-05-09T12:44:43.233Z,WeapHK416_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,103.508,byplayer,30,12
T1_Adder,357928.4688,399832.75,WNS_xBellka,358149.4375,399916.9375,2020-05-09T12:44:45.917Z,WeapThompson_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,100.329,byplayer,19,2
DNW_Rage,370934.875,405143.4375,GRF_Minsung,372038.75,401165.2813,2020-05-09T12:44:46.541Z,WeapBerylM762_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,163.048,byplayer,15,15
FPC_Americano,363718.1563,413252.0625,ENT_indigo,363346.3438,413284.7813,2020-05-09T12:44:48.169Z,WeapM1911_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,182.465,byplayer,34,14
WCS_Piky,365110.625,416997.4375,FPC_Cross,365973.3125,416026.1875,2020-05-09T12:44:49.881Z,WeapThompson_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,177.236,byplayer,29,10
WCS_Hanya,367531.5625,416732.4688,FPC_YAYAVA,366074.3438,416026.6563,2020-05-09T12:44:50.334Z,WeapBerylM762_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,396.834,byplayer,5,10
FPC_miha,360416.6875,412489.3438,ENT_kAyle,358869.4063,411538.875,2020-05-09T12:44:51.331Z,WeapUZI_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,96.003,byplayer,35,14
ENT_Seongjang,357836.4688,411213.125,FPC_miha,359997.0313,412179.0625,2020-05-09T12:44:53.736Z,WeapHK416_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,362.5,byplayer,12,11
WCS_Hanya,367568.2813,416758.1563,APK_Rain1ng,365792.9063,415913.9063,2020-05-09T12:44:53.993Z,WeapBerylM762_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,396.834,byplayer,5,10
GRF_Minsung,372300.7813,401114.5625,DNW_Raeng,371967.3438,401283.5,2020-05-09T12:44:56.215Z,PlayerFemale_A_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,88.808,byplayer,31,12
WNS_FLUX,359484.875,400243.625,T1_Adder,359259.5938,399986.8438,2020-05-09T12:44:58.062Z,WeapUZI_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,104.419,byplayer,36,16
DNW_Rage,372893.625,403894.3438,GRF_Asura,373291.9063,403765.3438,2020-05-09T12:45:01.241Z,WeapSCAR-L_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,163.048,byplayer,15,15
T1_JeffLocka,358861.3438,400292.6563,WNS_FLUX,359080.875,400154.125,2020-05-09T12:45:02.152Z,WeapBizonPP19_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,822.206,byzone,7,2
T1_Rex,358394.4375,401390.125,WNS_UNnamde,356707.875,398377.8438,2020-05-09T12:45:03.809Z,PlayerFemale_A_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,841.206,byzone,6,2
T1_Rex,358346.2188,401429.5,WNS_Hyeok,355357.125,398221.3125,2020-05-09T12:45:03.815Z,WeapBizonPP19_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,841.206,byzone,6,2
AF_Shadow,398206.5938,356518.875,STA_YunJong,397271.3438,355138.0,2020-05-09T12:45:05.058Z,WeapUMP_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,142.89,byplayer,33,13
AF_Daengchae,372689.7813,362598.3438,DWG_CRIS,370722.0625,361857.9063,2020-05-09T12:45:10.086Z,WeapM16A4_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,267.058,byplayer,14,13
GRF_2tap,371561.75,400888.3438,DNW_DG98,371878.3125,401573.2813,2020-05-09T12:45:13.411Z,WeapAK47_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,181.428,byplayer,13,12
AF_NN,396176.6563,355704.75,STA_Piaz,395219.4688,356071.6875,2020-05-09T12:45:31.955Z,WeapUMP_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,171.161,byplayer,32,13
STA_Piaz,395225.5625,356100.5,AF_Shadow,396105.625,355664.1563,2020-05-09T12:45:40.623Z,WeapVSS_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,134.222,byplayer,27,9
GRF_2tap,374219.1875,403743.4688,DNW_Rage,373635.625,404453.625,2020-05-09T12:46:00.781Z,WeapAK47_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,181.428,byplayer,13,12
STA_Hwarang,394532.4688,357576.0625,AF_NN,395626.7188,358141.4063,2020-05-09T12:46:08.894Z,WeapUMP_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,427.859,byplayer,11,9
DWG_Corn,368196.7188,361127.1875,AF_R0wha,368920.3125,359955.9375,2020-05-09T12:46:10.732Z,WeapAK47_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,211.101,byplayer,26,8
APK_Hwan2da,366231.6563,415941.0313,WCS_Piky,365120.625,417006.0,2020-05-09T12:46:14.969Z,PlayerFemale_A_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,304.314,byplayer,20,3
OPGG_Silky,372963.4688,400089.5,GRF_2tap,373889.0313,400132.1563,2020-05-09T12:46:19.161Z,WeapUZI_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,428.185,byplayer,4,5
APK_NEFiEX,364092.0313,413798.4688,FPC_Americano,363726.3438,413782.7813,2020-05-09T12:46:20.198Z,WeapThompson_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,919.273,byplayer,2,3
AF_Daengchae,369139.3125,359922.2188,DWG_Corn,368190.0625,360931.3438,2020-05-09T12:46:48.834Z,WeapSCAR-L_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,267.058,byplayer,14,13
VSG_Hulk,364527.0625,366843.8438,AF_Daengchae,369560.7813,362416.3438,2020-05-09T12:47:44.791Z,WeapHK416_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,513.649,byplayer,10,6
STA_Hwarang,404588.875,370050.7813,VLG_Spear,405216.4375,372651.0625,2020-05-09T12:48:11.574Z,WeapSCAR-L_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,427.859,byplayer,11,9
WCS_EEND,368384.9063,416638.5,APK_KIMGONI,367992.6563,416800.4375,2020-05-09T12:48:21.789Z,WeapBerylM762_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,396.839,byplayer,28,10
WCS_Hanya,368654.1875,416652.0625,APK_Hwan2da,367830.9063,417128.9063,2020-05-09T12:48:22.047Z,WeapBerylM762_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,396.834,byplayer,5,10
VLG_Hikari,396012.7813,348482.0625,STA_Jungdong,395866.6563,348364.7188,2020-05-09T12:48:24.727Z,WeapBerylM762_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,681.138,byplayer,23,4
OPGG_Silky,372887.9375,403686.0625,GRF_2heart,373673.8438,403561.4375,2020-05-09T12:48:38.290Z,WeapUZI_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,428.185,byplayer,4,5
OPGG_Silky,373392.5,402689.3125,DWG_DoYa,373557.3438,402757.4375,2020-05-09T12:49:01.597Z,WeapUZI_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,428.185,byplayer,4,5
ENT_Seongjang,356779.4375,409307.7813,VSG_Menteul,356645.4063,409463.0,2020-05-09T12:49:20.108Z,WeapUZI_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,362.5,byplayer,12,11
VSG_Starlord,356155.625,409191.0625,ENT_Seongjang,356590.4688,409437.3438,2020-05-09T12:49:20.233Z,WeapBerylM762_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,567.596,byplayer,25,6
T1_Akad,365872.6563,408963.3125,WCS_WaterGun,366496.875,411101.7813,2020-05-09T12:49:29.714Z,WeapSCAR-L_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,1562.955,byplayer,1,2
APK_NEFiEX,364022.7188,417013.4063,WCS_Hanya,364539.3125,416981.0313,2020-05-09T12:49:54.567Z,PlayerFemale_A_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,919.273,byplayer,2,3
APK_NEFiEX,364032.0625,417015.8438,WCS_EEND,364404.4063,416960.1563,2020-05-09T12:49:54.572Z,WeapBerylM762_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,919.273,byplayer,2,3
VLG_DAEVA,398185.4375,385031.5,STA_Hwarang,402796.1875,389132.9375,2020-05-09T12:50:25.592Z,WeapFNFal_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,536.099,byplayer,24,4
T1_Akad,366079.2188,406639.9063,OPGG_Silky,372878.5,401558.625,2020-05-09T12:50:25.918Z,WeapFNFal_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,1562.955,byplayer,1,2
OPGG_int,373740.9063,400840.1875,DWG_mickey,373427.625,400867.0625,2020-05-09T12:50:28.434Z,WeapAK47_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,608.596,byplayer,8,5
LVG_Kali,387868.625,458087.5,emT_LeClo,390662.5625,457572.1875,2020-05-09T12:50:55.375Z,WeapAK47_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,1562.982,alive,17,1
VSG_Hulk,371790.625,399048.3438,OPGG_Dumbo,370898.0625,398764.1875,2020-05-09T12:51:43.569Z,WeapHK416_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,513.649,byplayer,10,6
OPGG_int,369114.8438,399027.9375,VSG_WICK2D,367626.125,399290.9375,2020-05-09T12:51:47.041Z,WeapAK47_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,608.596,byplayer,8,5
LVG_ZeniTh,390618.2813,453353.0625,emT_seoul,390390.4063,457972.7188,2020-05-09T12:51:47.509Z,WeapHK416_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,1562.982,alive,3,1
OPGG_Ayoh,373043.1875,398488.75,VSG_Hulk,370545.4063,398458.4688,2020-05-09T12:51:51.382Z,PlayerMale_A_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,604.563,byplayer,9,5
LVG_Sparrow,400749.3438,460089.125,emT_Alphaca,397162.1563,455880.3438,2020-05-09T12:52:02.569Z,PlayerFemale_A_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,1562.982,alive,18,1
LVG_ZeniTh,390638.1563,453941.1875,emT_Draft,393835.3438,455007.1875,2020-05-09T12:52:02.578Z,WeapHK416_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,1562.982,alive,3,1
OPGG_Ayoh,372569.9063,398887.625,VLG_DAEVA,373292.0625,396033.5,2020-05-09T12:52:13.832Z,WeapHK416_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,604.563,byplayer,9,5
APK_NEFiEX,364890.3438,417573.625,VSG_Starlord,364461.75,417002.75,2020-05-09T12:52:45.329Z,WeapBerylM762_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,919.273,byplayer,2,3
VLG_PLIKHE,373691.4375,403451.0625,OPGG_Ayoh,373634.5,403921.4063,2020-05-09T12:53:22.296Z,WeapHK416_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,685.645,byplayer,22,4
T1_JeffLocka,367881.1563,399627.4375,OPGG_int,368930.7188,399882.5,2020-05-09T12:53:26.329Z,WeapHK416_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,822.206,byzone,7,2
T1_Akad,375772.625,398126.0,VLG_Hikari,373395.7813,402410.6563,2020-05-09T12:54:38.871Z,ProjGrenade_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,1562.955,byplayer,1,2
T1_Akad,373544.9375,403378.1875,VLG_PLIKHE,373622.0625,403725.9063,2020-05-09T12:54:43.378Z,WeapSCAR-L_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,1562.955,byplayer,1,2
LVG_ZeniTh,195909.2031,338920.3438,APK_NEFiEX,200572.7031,337762.3438,2020-05-09T12:58:37.006Z,WeapHK416_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,1562.982,alive,3,1
LVG_Dowon,128656.7578,366462.9375,T1_Akad,127881.7656,372016.3438,2020-05-09T13:09:20.688Z,WeapHK416_C,59ade283-0d45-49fc-8fd1-38f97289be81,Baltic_Main,1562,1562.982,alive,16,1
ENT_Seongjang,371243.3438,420957.5,VLG_DAEVA,369583.4063,421391.9063,2020-05-09T12:03:00.669Z,WeapSKS_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,95.92,byplayer,30,15
WCS_EEND,360553.75,427847.7813,ENT_kAyle,361406.5,427804.7188,2020-05-09T12:03:07.433Z,WeapAK47_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,431.657,byplayer,27,13
ENT_indigo,371053.4063,423590.7813,STA_Piaz,370905.0313,424364.0625,2020-05-09T12:03:08.761Z,WeapSKS_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,316.67,byplayer,29,15
FPC_YAYAVA,369323.9063,428919.3438,DWG_DoYa,369440.1563,428747.2813,2020-05-09T12:03:09.353Z,WeapBerylM762_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,364.927,byplayer,14,10
STA_YunJong,369804.1563,421509.5938,ENT_Seongjang,370860.9063,421156.375,2020-05-09T12:03:10.473Z,WeapHK416_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,217.034,byplayer,31,16
VLG_PLIKHE,366881.7188,423675.375,VSG_Menteul,366806.9063,423706.6563,2020-05-09T12:03:10.585Z,PlayerFemale_A_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,98.799,byplayer,25,12
VSG_WICK2D,368346.0313,424320.3438,ENT_Under,368169.9063,424381.9375,2020-05-09T12:03:11.190Z,WeapMini14_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,376.459,byplayer,9,14
STA_Jungdong,366823.5,423147.4688,VLG_PLIKHE,366829.8438,423619.0625,2020-05-09T12:03:13.352Z,WeapSKS_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,217.03,byplayer,32,16
VLG_Hikari,362303.3438,418183.6563,WCS_WaterGun,363235.6875,416646.3438,2020-05-09T12:03:37.587Z,WeapM16A4_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,493.304,byplayer,15,12
VSG_WICK2D,366946.125,424679.75,STA_Jungdong,366828.4688,423346.3438,2020-05-09T12:05:11.583Z,PlayerMale_A_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,376.459,byplayer,9,14
VSG_Starlord,367666.3438,421523.1875,STA_YunJong,367699.3125,423336.3438,2020-05-09T12:05:11.587Z,PlayerFemale_A_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,311.906,byplayer,28,14
FPC_Cross,367761.75,428641.5,STA_Hwarang,366847.4688,423759.7813,2020-05-09T12:05:11.594Z,WeapAK47_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,565.318,byplayer,7,10
FPC_Americano,372712.1875,423151.9063,DWG_mickey,371646.0313,422635.7813,2020-05-09T12:06:24.196Z,WeapHK416_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,554.275,byplayer,8,10
FPC_YAYAVA,370784.625,421858.0,VSG_Starlord,369940.0313,422263.2188,2020-05-09T12:06:46.459Z,WeapHK416_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,364.927,byplayer,14,10
FPC_miha,371001.1563,423809.5625,ENT_indigo,371529.5,424117.0,2020-05-09T12:06:51.223Z,WeapHK416_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,485.352,byplayer,13,10
FPC_Cross,370777.75,425972.7813,DWG_Corn,371781.125,424386.75,2020-05-09T12:06:52.413Z,WeapAK47_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,565.318,byplayer,7,10
LVG_Sparrow,339194.4063,447016.1875,VSG_Hulk,368501.875,421168.625,2020-05-09T12:06:59.139Z,PlayerMale_A_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,1362.809,byplayer,6,6
VLG_Spear,363605.1563,416853.625,LVG_ZeniTh,362539.5625,416773.9063,2020-05-09T12:07:24.117Z,WeapHK416_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,493.299,byplayer,24,12
WCS_Piky,361139.2188,417864.2813,LVG_Dowon,362215.4063,415890.0313,2020-05-09T12:07:24.274Z,WeapAK47_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,466.822,byplayer,26,13
VSG_WICK2D,370344.3438,420982.8438,FPC_YAYAVA,368328.6563,421223.625,2020-05-09T12:07:39.480Z,WeapHK416_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,376.459,byplayer,9,14
FPC_miha,370736.1563,421009.0313,VSG_WICK2D,371683.0,421090.7813,2020-05-09T12:07:51.012Z,WeapHK416_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,485.352,byplayer,13,10
LVG_Sparrow,339114.0313,446890.9375,WCS_EEND,363283.0625,434579.2813,2020-05-09T12:08:46.210Z,PlayerFemale_A_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,1362.809,byplayer,6,6
FPC_Americano,366324.875,418206.7813,WCS_Hanya,365887.0,418070.9063,2020-05-09T12:09:18.023Z,WeapHK416_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,554.275,byplayer,8,10
VLG_Hikari,361370.1563,417770.9063,WCS_Piky,360868.2813,417810.5,2020-05-09T12:09:21.375Z,WeapHK416_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,493.304,byplayer,15,12
DNW_CheongGak,371082.0625,366119.625,T1_Rex,371475.0625,366839.1875,2020-05-09T12:09:39.853Z,WeapHK416_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,560.239,byplayer,22,9
DWG_CRIS,370824.5938,417546.1563,FPC_miha,367315.4688,417481.2188,2020-05-09T12:09:39.905Z,WeapAK47_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,526.756,byplayer,23,11
FPC_Cross,365495.0,416701.0625,VLG_Spear,363920.625,415473.0625,2020-05-09T12:09:47.852Z,PlayerMale_A_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,565.318,byplayer,7,10
LVG_Kali,359959.2813,417651.8438,VLG_Hikari,364057.0313,415905.9063,2020-05-09T12:09:47.857Z,WeapHK416_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,1405.395,byplayer,5,6
FPC_Americano,370286.0625,417283.125,DWG_CRIS,370480.4063,416791.9375,2020-05-09T12:10:21.309Z,WeapHK416_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,554.275,byplayer,8,10
APK_Hwan2da,249198.6563,315021.5625,GRF_Minsung,217885.8594,350661.9375,2020-05-09T12:10:40.950Z,PlayerFemale_A_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,1657.348,alive,4,1
GRF_Minsung,217883.8125,350544.75,APK_NEFiEX,230290.0,340721.9063,2020-05-09T12:10:41.824Z,PlayerFemale_A_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,546.397,byplayer,20,4
LVG_Sparrow,355293.5938,405648.8438,FPC_Americano,368896.3438,417699.8438,2020-05-09T12:10:48.828Z,WeapMini14_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,1362.809,byplayer,6,6
T1_JeffLocka,372241.4063,372694.5625,DNW_CheongGak,368619.0313,373959.1875,2020-05-09T12:10:54.792Z,WeapHK416_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,1465.374,byplayer,12,5
T1_Akad,374520.625,368225.4375,DNW_Raeng,372193.5625,369011.6563,2020-05-09T12:10:58.350Z,WeapSCAR-L_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,1546.264,byplayer,11,5
LVG_Kali,365663.5,418525.6563,FPC_Cross,366838.1875,417989.5938,2020-05-09T12:10:59.871Z,WeapHK416_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,1405.395,byplayer,5,6
T1_JeffLocka,374410.4375,370614.875,DNW_DG98,374658.5,368511.625,2020-05-09T12:11:36.675Z,PlayerFemale_A_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,1465.374,byplayer,12,5
T1_Akad,375396.625,368451.0625,DNW_Rage,374367.1563,356667.75,2020-05-09T12:11:46.649Z,WeapMini14_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,1546.264,byplayer,11,5
LVG_Kali,221431.5156,363870.2813,APK_KIMGONI,214145.3906,353662.8438,2020-05-09T12:16:26.823Z,WeapHK416_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,1405.395,byplayer,5,6
GRF_2heart,136931.3281,346020.9063,WNS_FLUX,136370.8594,347294.0,2020-05-09T12:16:57.155Z,WeapFNFal_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,1598.138,byplayer,2,4
GRF_Asura,173605.6406,353252.2188,WNS_xBellka,174328.1563,355222.625,2020-05-09T12:19:48.982Z,WeapHK416_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,1562.191,byplayer,3,4
GRF_Asura,173634.0938,353245.5625,WNS_UNnamde,174083.5781,354402.0938,2020-05-09T12:19:51.925Z,PlayerFemale_A_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,1562.191,byplayer,3,4
GRF_2heart,174168.6719,353784.9063,WNS_Hyeok,174559.5938,354743.2813,2020-05-09T12:19:51.936Z,WeapHK416_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,1598.138,byplayer,2,4
GRF_2heart,180398.75,347510.125,OPGG_Dumbo,194285.0781,348732.7188,2020-05-09T12:21:58.112Z,WeapFNFal_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,1598.138,byplayer,2,4
GRF_Asura,191086.875,338520.0625,OPGG_Silky,192493.3906,338655.9063,2020-05-09T12:22:34.997Z,PlayerMale_A_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,1562.191,byplayer,3,4
GRF_Asura,191975.1406,339137.875,OPGG_int,192972.7813,338919.0,2020-05-09T12:22:56.685Z,PlayerFemale_A_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,1562.191,byplayer,3,4
GRF_2tap,194448.2344,342147.9063,OPGG_Ayoh,196987.6563,341596.3438,2020-05-09T12:22:56.697Z,WeapHK416_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,1598.129,byplayer,19,4
APK_Rain1ng,188944.4219,315498.5625,LVG_Sparrow,206721.8906,309716.6563,2020-05-09T12:24:17.362Z,WeapFNFal_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,1655.498,byplayer,16,1
T1_Adder,188711.7031,299162.0625,LVG_Kali,190325.5156,299263.6563,2020-05-09T12:24:59.948Z,WeapHK416_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,1546.256,byplayer,21,5
emT_seoul,166461.7813,317714.625,AF_NN,166965.4375,319884.625,2020-05-09T12:25:22.094Z,WeapHK416_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,1657.301,byplayer,17,2
emT_LeClo,175715.9375,319731.0313,T1_JeffLocka,188990.7813,306345.8125,2020-05-09T12:25:59.927Z,WeapMini14_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,1657.311,byplayer,1,2
GRF_Asura,177605.3906,337706.0625,AF_Shadow,168605.1719,326519.0938,2020-05-09T12:27:05.575Z,WeapFNFal_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,1562.191,byplayer,3,4
GRF_2heart,185869.5313,322749.0938,emT_Alphaca,173761.4375,320307.4375,2020-05-09T12:27:11.985Z,WeapFNFal_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,1598.138,byplayer,2,4
emT_LeClo,174073.5625,315353.6563,T1_Adder,184961.3906,308303.9375,2020-05-09T12:27:20.809Z,PlayerFemale_A_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,1657.311,byplayer,1,2
emT_LeClo,174075.0313,315355.7813,T1_Akad,183628.5781,308615.6563,2020-05-09T12:27:20.817Z,WeapMini14_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,1657.311,byplayer,1,2
AF_Daengchae,177548.5938,333268.5938,GRF_Asura,178301.8438,337061.5625,2020-05-09T12:27:36.744Z,WeapHK416_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,1595.494,byplayer,18,3
GRF_2heart,183316.9688,335720.0625,AF_Daengchae,182478.0156,335361.9063,2020-05-09T12:28:10.047Z,WeapHK416_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,1598.138,byplayer,2,4
AF_R0wha,182106.5938,335409.5625,GRF_2tap,183204.2344,336118.9063,2020-05-09T12:28:12.682Z,PlayerFemale_A_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,1619.827,byplayer,10,3
AF_R0wha,182041.5313,335607.9375,GRF_2heart,183264.2813,335416.125,2020-05-09T12:28:12.691Z,WeapHK416_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,1619.827,byplayer,10,3
emT_LeClo,183330.3125,335689.875,AF_R0wha,183574.1719,336620.125,2020-05-09T12:28:34.380Z,WeapBerylM762_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,1657.311,byplayer,1,2
emT_LeClo,180890.3125,334811.7188,APK_Rain1ng,180298.7344,333382.4375,2020-05-09T12:29:10.051Z,WeapBerylM762_C,f44bc3d8-f763-49e0-82cc-88b16d64d987,Desert_Main,1657,1657.311,byplayer,1,2
