tournament_id,match_id,created_at,map_name,duration,team_rank,team_name,player_id,player_name,time_survived,death_type,kill_place,kills,dbnos,assists,damage_dealt,headshot_kills,longest_kill,road_kills,vehicle_destroys,weapons_acquired,boosts,heals,revives,ride_distance,swim_distance,walk_distance
as-pcs2kr,5ae42186-0fcf-4962-a3fc-240cd95f7e48,2020-07-23T09:02:37Z,Erangel (Remastered),1634,11,VIO,VIO_Pidon,PIDON,1280.577,byplayer,48,0,0,0,43.47,0,0.0,0,0,5,2,4,0,1830.1262,189.75342,2440.3171
as-pcs2kr,5ae42186-0fcf-4962-a3fc-240cd95f7e48,2020-07-23T09:02:37Z,Erangel (Remastered),1634,11,VIO,VIO_NoJam,NOJAM,1277.747,byplayer,50,0,0,0,85.73474,0,0.0,0,0,3,3,6,0,2040.9705,190.74423,2212.2615
as-pcs2kr,5ae42186-0fcf-4962-a3fc-240cd95f7e48,2020-07-23T09:02:37Z,Erangel (Remastered),1634,14,PBN,PBN_OH9,OH9,1196.01,byplayer,56,0,0,0,169.05803,0,0.0,0,0,4,0,4,0,264.2377,0.0,858.91296
as-pcs2kr,5ae42186-0fcf-4962-a3fc-240cd95f7e48,2020-07-23T09:02:37Z,Erangel (Remastered),1634,14,PBN,PBN_Suk,SUK,1160.344,byzone,57,0,0,0,311.9901,0,0.0,0,0,5,1,1,0,449.04837,0.0,972.84515
as-pcs2kr,5ae42186-0fcf-4962-a3fc-240cd95f7e48,2020-07-23T09:02:37Z,Erangel (Remastered),1634,14,PBN,PBN_DParis,DPARIS,1196.0,byplayer,23,1,2,1,383.0956,0,183.8367,0,0,3,5,8,0,353.5878,0.0,713.4422
as-pcs2kr,5ae42186-0fcf-4962-a3fc-240cd95f7e48,2020-07-23T09:02:37Z,Erangel (Remastered),1634,10,CK,CK_ShamPoo,SHAMPOO,1298.527,byplayer,44,0,1,0,101.0,0,0.0,0,0,5,9,15,0,5599.478,0.0,1439.4458
as-pcs2kr,5ae42186-0fcf-4962-a3fc-240cd95f7e48,2020-07-23T09:02:37Z,Erangel (Remastered),1634,10,CK,CK_JunHyeog,JUNHYEOG,1002.332,byplayer,47,0,0,0,0.0,0,0.0,0,0,5,8,3,0,5244.196,0.0,894.4665
as-pcs2kr,5ae42186-0fcf-4962-a3fc-240cd95f7e48,2020-07-23T09:02:37Z,Erangel (Remastered),1634,10,CK,CK_baropush,BAROPUSH,1092.954,byplayer,46,0,0,0,131.19197,0,0.0,0,0,4,7,12,0,5604.0654,0.0,1056.8636
as-pcs2kr,5ae42186-0fcf-4962-a3fc-240cd95f7e48,2020-07-23T09:02:37Z,Erangel (Remastered),1634,10,CK,CK_Dohyeon,DOHYEON,1180.087,byplayer,45,0,0,0,30.145496,0,0.0,0,0,7,9,4,1,5744.0137,0.0,1237.3729
as-pcs2kr,5ae42186-0fcf-4962-a3fc-240cd95f7e48,2020-07-23T09:02:37Z,Erangel (Remastered),1634,6,WNS,WNS_xBellka,XBELLKA,1291.291,byplayer,34,0,0,1,268.80627,0,0.0,0,0,4,8,6,0,3166.2373,0.0,810.5916
as-pcs2kr,5ae42186-0fcf-4962-a3fc-240cd95f7e48,2020-07-23T09:02:37Z,Erangel (Remastered),1634,6,WNS,WNS_FLUX,FLUX,586.152,byplayer,35,0,0,0,0.0,0,0.0,0,0,2,0,0,0,2663.1826,0.0,420.53586
as-pcs2kr,5ae42186-0fcf-4962-a3fc-240cd95f7e48,2020-07-23T09:02:37Z,Erangel (Remastered),1634,6,WNS,WNS_Hyeok,HYEOK,1338.933,byplayer,17,1,1,3,194.63683,0,137.7674,0,0,6,2,2,0,3975.585,0.0,763.24927
as-pcs2kr,5ae42186-0fcf-4962-a3fc-240cd95f7e48,2020-07-23T09:02:37Z,Erangel (Remastered),1634,6,WNS,WNS_UNnamde,UNNAMDE,1385.181,byplayer,13,2,3,1,369.0156,0,168.71326,0,0,9,6,2,0,4455.854,0.0,850.7921
as-pcs2kr,5ae42186-0fcf-4962-a3fc-240cd95f7e48,2020-07-23T09:02:37Z,Erangel (Remastered),1634,12,ORC,ORC_ASoo,ASOO,752.628,byplayer,54,0,0,0,0.0,0,0.0,0,0,6,1,0,0,6130.7744,0.0,663.5767
as-pcs2kr,5ae42186-0fcf-4962-a3fc-240cd95f7e48,2020-07-23T09:02:37Z,Erangel (Remastered),1634,12,ORC,ORC_Kasa,KASA,764.319,byplayer,52,0,0,0,0.0,0,0.0,0,0,4,3,0,0,4589.483,0.0,676.66046
as-pcs2kr,5ae42186-0fcf-4962-a3fc-240cd95f7e48,2020-07-23T09:02:37Z,Erangel (Remastered),1634,11,VIO,VIO_WooDongk,WOODONGK,1225.936,byplayer,20,1,0,0,101.77999,1,49.18136,0,0,3,1,2,0,1871.4437,187.84251,2313.0022
as-pcs2kr,5ae42186-0fcf-4962-a3fc-240cd95f7e48,2020-07-23T09:02:37Z,Erangel (Remastered),1634,12,ORC,ORC_NewCore,NEWCORE,1252.475,byplayer,51,0,0,0,137.7457,0,0.0,0,0,4,4,3,0,5423.221,19.994944,1328.3344
as-pcs2kr,5ae42186-0fcf-4962-a3fc-240cd95f7e48,2020-07-23T09:02:37Z,Erangel (Remastered),1634,2,LeV,LeV_Chan,CHAN,476.03,byplayer,29,0,0,0,108.24,0,0.0,0,0,5,0,6,0,1632.6378,0.0,149.62228
as-pcs2kr,5ae42186-0fcf-4962-a3fc-240cd95f7e48,2020-07-23T09:02:37Z,Erangel (Remastered),1634,2,LeV,LeV_Oops,OOPS,1634.385,byplayer,4,4,2,0,547.8278,3,93.58098,0,0,3,10,19,0,10615.165,9.372723,2484.1611
as-pcs2kr,5ae42186-0fcf-4962-a3fc-240cd95f7e48,2020-07-23T09:02:37Z,Erangel (Remastered),1634,2,LeV,LeV_mugum,MUGUM,1198.218,byplayer,28,0,0,0,48.241398,0,0.0,0,0,4,6,17,0,10406.103,5.1603503,1616.0452
as-pcs2kr,5ae42186-0fcf-4962-a3fc-240cd95f7e48,2020-07-23T09:02:37Z,Erangel (Remastered),1634,2,LeV,LeV_Unlimited,UNLIMITED,1243.352,byplayer,27,0,0,0,50.253983,0,0.0,0,0,3,7,14,0,9469.834,9.721582,2930.1677
as-pcs2kr,5ae42186-0fcf-4962-a3fc-240cd95f7e48,2020-07-23T09:02:37Z,Erangel (Remastered),1634,5,NV,NV_Forest,FOREST,1451.274,byplayer,12,2,3,1,312.031,2,56.35397,0,0,3,3,4,1,2261.265,199.84552,2628.3782
as-pcs2kr,5ae42186-0fcf-4962-a3fc-240cd95f7e48,2020-07-23T09:02:37Z,Erangel (Remastered),1634,5,NV,NV_White,WHITE,1505.751,byplayer,6,3,2,1,660.3763,1,92.09482,0,0,3,8,5,0,2908.9148,196.97128,2994.6797
as-pcs2kr,5ae42186-0fcf-4962-a3fc-240cd95f7e48,2020-07-23T09:02:37Z,Erangel (Remastered),1634,5,NV,NV_JuNi,JUNI,1474.722,byplayer,7,3,3,4,325.93594,0,183.99725,0,0,5,3,2,2,3285.7688,197.90672,3055.7837
as-pcs2kr,5ae42186-0fcf-4962-a3fc-240cd95f7e48,2020-07-23T09:02:37Z,Erangel (Remastered),1634,5,NV,NV_Moru,MORU,1464.272,byplayer,11,2,0,1,192.11803,0,152.00441,0,0,4,6,3,1,3135.3,197.8639,2662.1921
as-pcs2kr,5ae42186-0fcf-4962-a3fc-240cd95f7e48,2020-07-23T09:02:37Z,Erangel (Remastered),1634,4,KGA,KGA_Bingkong,BINGKONG,1314.223,byplayer,16,1,0,1,242.70831,0,150.24083,0,0,5,0,0,0,3265.9546,0.0,1159.6523
as-pcs2kr,5ae42186-0fcf-4962-a3fc-240cd95f7e48,2020-07-23T09:02:37Z,Erangel (Remastered),1634,4,KGA,KGA_TOSI,TOSI,1539.499,byplayer,33,0,0,0,249.52713,0,0.0,0,1,9,4,7,0,2846.1812,0.0,2012.8291
as-pcs2kr,5ae42186-0fcf-4962-a3fc-240cd95f7e48,2020-07-23T09:02:37Z,Erangel (Remastered),1634,4,KGA,KGA_ZAMIL,ZAMIL,1481.445,byplayer,15,1,1,0,262.5028,0,254.20277,0,0,4,0,0,1,3683.1682,0.0,1502.3645
as-pcs2kr,5ae42186-0fcf-4962-a3fc-240cd95f7e48,2020-07-23T09:02:37Z,Erangel (Remastered),1634,4,KGA,KGA_Woong,WOONG,1539.488,byplayer,10,2,1,0,346.2799,0,229.28635,0,0,8,2,1,0,3880.537,0.0,1070.1414
as-pcs2kr,5ae42186-0fcf-4962-a3fc-240cd95f7e48,2020-07-23T09:02:37Z,Erangel (Remastered),1634,11,VIO,VIO_SxDengE,SXDENGE,1280.57,byplayer,49,0,0,0,63.70932,0,0.0,0,0,4,4,0,0,2003.3907,188.7315,2593.4646
as-pcs2kr,5ae42186-0fcf-4962-a3fc-240cd95f7e48,2020-07-23T09:02:37Z,Erangel (Remastered),1634,12,ORC,ORC_Untop,UNTOP,753.337,byplayer,53,0,0,0,0.0,0,0.0,0,0,5,0,0,0,5899.477,0.0,375.0824
as-pcs2kr,5ae42186-0fcf-4962-a3fc-240cd95f7e48,2020-07-23T09:02:37Z,Erangel (Remastered),1634,7,TSD,TSD_LeeChangSik,LEECHANGSIK,1380.648,byplayer,36,0,0,2,191.64632,0,0.0,0,0,4,4,8,1,6471.773,224.2581,2465.4065
as-pcs2kr,fad41bce-466d-4e2f-8e39-ca2b1f6c10f4,2020-07-23T09:42:44Z,Erangel (Remastered),1665,8,CK,CK_ShamPoo,SHAMPOO,1323.758,byplayer,43,0,0,0,109.37999,0,0.0,0,0,5,6,19,0,4287.5522,0.0,1350.7489
as-pcs2kr,fad41bce-466d-4e2f-8e39-ca2b1f6c10f4,2020-07-23T09:42:44Z,Erangel (Remastered),1665,14,HMS,HMS_TIZY,TIZY,987.171,byplayer,56,0,0,0,64.86,0,0.0,0,0,4,0,0,0,5655.102,0.0,684.65295
as-pcs2kr,fad41bce-466d-4e2f-8e39-ca2b1f6c10f4,2020-07-23T09:42:44Z,Erangel (Remastered),1665,14,HMS,HMS_KUMA,KUMA,975.459,byplayer,57,0,1,0,100.0,0,0.0,0,0,5,2,0,0,4873.223,0.0,943.48663
as-pcs2kr,fad41bce-466d-4e2f-8e39-ca2b1f6c10f4,2020-07-23T09:42:44Z,Erangel (Remastered),1665,14,HMS,HMS_Taebin,TAEBIN,956.509,byplayer,58,0,0,1,0.0,0,0.0,0,0,4,1,1,0,6487.638,0.0,741.0103
as-pcs2kr,fad41bce-466d-4e2f-8e39-ca2b1f6c10f4,2020-07-23T09:42:44Z,Erangel (Remastered),1665,4,UST,UST_Doris,DORIS,1577.392,byplayer,6,3,4,0,268.2566,1,271.8861,0,1,5,3,3,0,1553.4222,0.0,947.15656
as-pcs2kr,fad41bce-466d-4e2f-8e39-ca2b1f6c10f4,2020-07-23T09:42:44Z,Erangel (Remastered),1665,4,UST,UST_uxxxn,UXXXN,1558.872,byplayer,36,0,0,0,145.66473,0,0.0,0,0,5,4,7,0,1232.4197,0.0,877.7685
as-pcs2kr,fad41bce-466d-4e2f-8e39-ca2b1f6c10f4,2020-07-23T09:42:44Z,Erangel (Remastered),1665,4,UST,UST_ReKnaR,REKNAR,1571.632,byplayer,22,1,0,1,343.21317,1,17.044762,0,0,5,1,4,2,3456.7644,0.0,612.13794
as-pcs2kr,fad41bce-466d-4e2f-8e39-ca2b1f6c10f4,2020-07-23T09:42:44Z,Erangel (Remastered),1665,4,UST,UST_Intexx,INTEXX,713.762,byplayer,37,0,1,0,92.18956,0,0.0,0,0,4,0,0,0,1904.5258,0.0,612.3197
as-pcs2kr,fad41bce-466d-4e2f-8e39-ca2b1f6c10f4,2020-07-23T09:42:44Z,Erangel (Remastered),1665,11,KGA,KGA_TOSI,TOSI,1272.94,byplayer,28,1,2,1,183.96667,1,9.370348,0,0,4,7,9,1,1782.771,0.0,1326.9504
as-pcs2kr,fad41bce-466d-4e2f-8e39-ca2b1f6c10f4,2020-07-23T09:42:44Z,Erangel (Remastered),1665,11,KGA,KGA_ZAMIL,ZAMIL,1262.107,byplayer,16,2,0,4,233.44815,0,3.899024,2,0,5,7,5,0,3055.3445,0.0,1134.7505
as-pcs2kr,fad41bce-466d-4e2f-8e39-ca2b1f6c10f4,2020-07-23T09:42:44Z,Erangel (Remastered),1665,11,KGA,KGA_Bingkong,BINGKONG,1265.032,byplayer,29,1,1,2,197.87793,0,6.9189215,0,0,8,5,5,0,1145.2085,0.0,1543.4884
as-pcs2kr,fad41bce-466d-4e2f-8e39-ca2b1f6c10f4,2020-07-23T09:42:44Z,Erangel (Remastered),1665,11,KGA,KGA_Woong,WOONG,1272.951,byplayer,27,1,3,0,190.76648,1,11.661059,0,1,4,5,2,2,1835.707,0.0,1486.6935
as-pcs2kr,fad41bce-466d-4e2f-8e39-ca2b1f6c10f4,2020-07-23T09:42:44Z,Erangel (Remastered),1665,10,PG,PG_Cliff,CLIFF,1285.951,byplayer,9,3,3,1,337.59122,1,10.395062,0,0,3,6,2,1,4559.194,0.0,1425.4431
as-pcs2kr,fad41bce-466d-4e2f-8e39-ca2b1f6c10f4,2020-07-23T09:42:44Z,Erangel (Remastered),1665,10,PG,PG_HamiN,HAMIN,1247.497,byplayer,26,1,0,0,163.78,0,25.582901,0,0,6,4,2,1,4803.171,0.0,1194.7808
as-pcs2kr,fad41bce-466d-4e2f-8e39-ca2b1f6c10f4,2020-07-23T09:42:44Z,Erangel (Remastered),1665,10,PG,PG_EquaL,EQUAL,1269.8,byplayer,49,0,0,0,119.31,0,0.0,0,0,4,3,2,1,4646.63,0.0,1152.9874
as-pcs2kr,fad41bce-466d-4e2f-8e39-ca2b1f6c10f4,2020-07-23T09:42:44Z,Erangel (Remastered),1665,14,HMS,HMS_ENUJ,ENUJ,1122.81,byplayer,32,1,1,0,71.38487,0,63.19133,0,0,5,3,0,0,6140.175,0.0,1328.0952
as-pcs2kr,fad41bce-466d-4e2f-8e39-ca2b1f6c10f4,2020-07-23T09:42:44Z,Erangel (Remastered),1665,10,PG,PG_LexGod,LEXGOD,1285.938,byplayer,48,0,1,1,100.0,0,0.0,0,0,5,4,2,1,3131.7368,0.0,1366.2214
as-pcs2kr,fad41bce-466d-4e2f-8e39-ca2b1f6c10f4,2020-07-23T09:42:44Z,Erangel (Remastered),1665,5,WNS,WNS_Hyeok,HYEOK,1446.159,byzone,13,2,1,0,266.71555,0,67.464874,0,0,8,4,1,1,4634.477,0.0,1655.7025
as-pcs2kr,fad41bce-466d-4e2f-8e39-ca2b1f6c10f4,2020-07-23T09:42:44Z,Erangel (Remastered),1665,5,WNS,WNS_xBellka,XBELLKA,1423.173,byzone,7,3,2,1,603.0716,0,276.78214,0,0,4,8,1,0,4473.2573,0.0,1729.9552
as-pcs2kr,fad41bce-466d-4e2f-8e39-ca2b1f6c10f4,2020-07-23T09:42:44Z,Erangel (Remastered),1665,5,WNS,WNS_UNnamde,UNNAMDE,1451.161,byzone,11,2,0,3,112.55607,0,36.83118,0,0,2,4,4,0,6384.2783,0.0,1579.8378
as-pcs2kr,fad41bce-466d-4e2f-8e39-ca2b1f6c10f4,2020-07-23T09:42:44Z,Erangel (Remastered),1665,15,CM,CM_CieL,CIEL,872.454,byplayer,60,0,0,1,108.5649,0,0.0,0,0,6,3,0,1,9186.664,0.0,430.68893
as-pcs2kr,fad41bce-466d-4e2f-8e39-ca2b1f6c10f4,2020-07-23T09:42:44Z,Erangel (Remastered),1665,15,CM,CM_PPAKTONG,PPAKTONG,857.377,byplayer,61,0,0,0,0.0,0,0.0,0,0,4,0,0,0,9212.709,0.0,628.2797
as-pcs2kr,fad41bce-466d-4e2f-8e39-ca2b1f6c10f4,2020-07-23T09:42:44Z,Erangel (Remastered),1665,15,CM,CM_Feelet,FEELET,868.117,byplayer,33,1,2,0,125.6,0,27.828508,0,0,3,1,1,0,9179.267,0.0,632.6215
as-pcs2kr,fad41bce-466d-4e2f-8e39-ca2b1f6c10f4,2020-07-23T09:42:44Z,Erangel (Remastered),1665,15,CM,CM_MinuDa,MINUDA,973.324,byplayer,59,0,1,0,170.04826,0,0.0,0,0,3,4,1,0,10105.621,0.0,261.9609
as-pcs2kr,fad41bce-466d-4e2f-8e39-ca2b1f6c10f4,2020-07-23T09:42:44Z,Erangel (Remastered),1665,13,LeV,LeV_Chan,CHAN,1215.742,byplayer,31,1,2,0,471.5129,1,195.15704,0,0,5,6,1,0,5721.9326,0.0,970.24146
as-pcs2kr,fad41bce-466d-4e2f-8e39-ca2b1f6c10f4,2020-07-23T09:42:44Z,Erangel (Remastered),1665,13,LeV,LeV_mugum,MUGUM,674.652,byplayer,53,0,0,0,0.0,0,0.0,0,0,3,2,4,0,2848.7646,0.0,693.59576
as-pcs2kr,fad41bce-466d-4e2f-8e39-ca2b1f6c10f4,2020-07-23T09:42:44Z,Erangel (Remastered),1665,13,LeV,LeV_Unlimited,UNLIMITED,637.677,byplayer,54,0,1,0,74.81408,0,0.0,0,0,4,2,0,0,3423.6592,0.0,432.37036
as-pcs2kr,fad41bce-466d-4e2f-8e39-ca2b1f6c10f4,2020-07-23T09:42:44Z,Erangel (Remastered),1665,13,LeV,LeV_Oops,OOPS,606.112,byplayer,55,0,1,0,173.71959,0,0.0,0,0,4,0,0,1,2972.3337,0.0,693.21216
as-pcs2kr,fad41bce-466d-4e2f-8e39-ca2b1f6c10f4,2020-07-23T09:42:44Z,Erangel (Remastered),1665,8,CK,CK_Dohyeon,DOHYEON,1415.752,byplayer,42,0,1,0,312.7975,0,0.0,0,0,4,4,1,1,4352.2065,0.0,916.63416
as-pcs2kr,fad41bce-466d-4e2f-8e39-ca2b1f6c10f4,2020-07-23T09:42:44Z,Erangel (Remastered),1665,8,CK,CK_JunHyeog,JUNHYEOG,964.124,byplayer,44,0,0,0,0.0,0,0.0,0,0,3,6,1,0,4415.6616,0.0,607.15784
as-pcs2kr,fad41bce-466d-4e2f-8e39-ca2b1f6c10f4,2020-07-23T09:42:44Z,Erangel (Remastered),1665,5,WNS,WNS_FLUX,FLUX,1451.151,byzone,12,2,4,1,280.75876,0,16.048607,0,0,6,6,2,1,4609.2188,0.0,1265.7932
as-pcs2kr,fad41bce-466d-4e2f-8e39-ca2b1f6c10f4,2020-07-23T09:42:44Z,Erangel (Remastered),1665,8,CK,CK_baropush,BAROPUSH,1415.743,byplayer,24,1,1,1,195.9429,1,190.11703,0,0,4,6,3,1,3948.817,0.0,1332.6484
as-pcs2kr,fad41bce-466d-4e2f-8e39-ca2b1f6c10f4,2020-07-23T09:42:44Z,Erangel (Remastered),1665,16,NV,NV_Moru,MORU,816.696,byplayer,64,0,0,0,0.0,0,0.0,0,0,3,1,0,0,3217.5923,0.0,598.4777
