match_id,first_timestamp,last_timestamp,location_x,location_y,location_z,player_id,team_name,player_name,weapon_name,weapon_drop,real_attack_count,HeadShot,ArmShot,TorsoShot,PelvisShot,damage,HeadShot_damage,ArmShot_damage,TorsoShot_damage,PelvisShot_damage,total_groggy,groggy,HeadShot_groggy,ArmShot_groggy,TorsoShot_groggy,PelvisShot_groggy,avg_groggy_distance,total_kills,kills,HeadShot_kill,ArmShot_kill,TorsoShot_kill,PelvisShot_kill,avg_kill_distance
507cc3e1-55af-4f0d-bf5c-2c6c6e10dc67,2020-01-16T07:10:37.687Z,2020-01-16T07:12:31.847Z,439866.46875,564649.6875,17352.150390625,LK_Piaz,LK,PIAZ,SCAR-L,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507cc3e1-55af-4f0d-bf5c-2c6c6e10dc67,2020-01-16T07:10:38.314Z,2020-01-16T07:11:45.614Z,284897.46875,481473.15625,9281.41015625,AW_Piky,AW,PIKY,SCAR-L,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507cc3e1-55af-4f0d-bf5c-2c6c6e10dc67,2020-01-16T07:10:39.175Z,2020-01-16T07:10:52.801Z,389930.78125,598650.25,11091.3994140625,KP_kimseongtae,KP,KIMSEONGTAE,Kar98k,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507cc3e1-55af-4f0d-bf5c-2c6c6e10dc67,2020-01-16T07:10:39.524Z,2020-01-16T07:32:55.365Z,462890.59375,520150.46875,20819.75,LK_Aura,LK,AURA,HK416,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507cc3e1-55af-4f0d-bf5c-2c6c6e10dc67,2020-01-16T07:10:40.876Z,2020-01-16T07:11:18.474Z,471715.34375,316618.9375,3970.56982421875,DNW_CheongGak,DNW,CHEONGGAK,AK47,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507cc3e1-55af-4f0d-bf5c-2c6c6e10dc67,2020-01-16T07:10:41.302Z,2020-01-16T07:14:17.116Z,547389.4375,130199.1171875,5447.1796875,ENT_indigo,ENT,INDIGO,BerylM762,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507cc3e1-55af-4f0d-bf5c-2c6c6e10dc67,2020-01-16T07:10:41.381Z,2020-01-16T07:12:21.734Z,277021.40625,522660.59375,11559.8896484375,MSQ_Qurate,MSQ,QURATE,SKS,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507cc3e1-55af-4f0d-bf5c-2c6c6e10dc67,2020-01-16T07:10:41.493Z,2020-01-16T07:13:34.124Z,558443.625,58403.0703125,6948.81005859375,ENT_Seongjang,ENT,SEONGJANG,SCAR-L,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507cc3e1-55af-4f0d-bf5c-2c6c6e10dc67,2020-01-16T07:10:41.651Z,2020-01-16T07:24:56.765Z,378871.1875,642553.3125,6798.44970703125,KP_Rozar,KP,ROZAR,HK416,False,10.0,0.0,1.0,8.0,1.0,136.33422660827637,0.0,22.14000129699707,114.1942253112793,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1419.2479248046875,1.0,1.0,0.0,0.0,0.0,1.0,1419.2479248046875
507cc3e1-55af-4f0d-bf5c-2c6c6e10dc67,2020-01-16T07:10:42.242Z,2020-01-16T07:11:01.685Z,367426.1875,310712.1875,7548.22998046875,MCL_Cross,MCL,CROSS,Kar98k,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507cc3e1-55af-4f0d-bf5c-2c6c6e10dc67,2020-01-16T07:10:42.757Z,2020-01-16T07:10:52.902Z,316800.71875,341282.3125,14119.7392578125,QDR_yacha,QDR,YACHA,Mini14,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507cc3e1-55af-4f0d-bf5c-2c6c6e10dc67,2020-01-16T07:10:42.858Z,2020-01-16T07:11:10.905Z,377373.125,322018.28125,12002.25,MCL_Dumbo,MCL,DUMBO,M16A4,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507cc3e1-55af-4f0d-bf5c-2c6c6e10dc67,2020-01-16T07:10:45.383Z,2020-01-16T07:21:45.677Z,332337.9375,468786.21875,6854.33984375,AW_Black9,AW,BLACK9,HK416,False,2.0,0.0,0.0,2.0,0.0,48.50249099731445,0.0,0.0,48.50249099731445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507cc3e1-55af-4f0d-bf5c-2c6c6e10dc67,2020-01-16T07:10:45.985Z,2020-01-16T07:17:19.505Z,403244.90625,462017.59375,10710.4599609375,OZ_MISO,OZ,MISO,SKS,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507cc3e1-55af-4f0d-bf5c-2c6c6e10dc67,2020-01-16T07:10:46.280Z,2020-01-16T07:11:10.763Z,563034.625,474883.1875,10396.4794921875,LVP_EVEN,LVP,EVEN,Berreta686,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507cc3e1-55af-4f0d-bf5c-2c6c6e10dc67,2020-01-16T07:10:46.537Z,2020-01-16T07:13:53.645Z,439988.0625,562830.3125,17352.099609375,LK_Piaz,LK,PIAZ,Mini14,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507cc3e1-55af-4f0d-bf5c-2c6c6e10dc67,2020-01-16T07:10:46.921Z,2020-01-16T07:39:14.083Z,377023.625,321409.59375,12002.25,MCL_Dumbo,MCL,DUMBO,FNFal,False,7.0,1.0,1.0,4.0,1.0,273.8400077819824,76.08673095703125,29.84294891357422,135.83337020874023,32.07695770263672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11793.51953125
