match_id,timestamp,phase,center_x,center_y,radius,cluster_5,cluster_4
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T12:54:40.485Z,,150350.34375,407501.53125,188748.34375,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T12:54:50.486Z,,144985.609375,407774.90625,180051.75,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T12:55:00.493Z,,139617.75,408048.40625,171350.046875,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T12:55:10.494Z,,134253.03125,408321.78125,162653.4375,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T12:55:20.492Z,,128889.375,408595.0625,153958.5625,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T12:55:30.490Z,,123526.7734375,408868.3125,145265.390625,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T12:55:40.493Z,,118160.484375,409141.75,136566.234375,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T12:55:50.500Z,,112792.625,409415.28125,127864.546875,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T12:56:00.491Z,,112591.2578125,409425.53125,127538.1171875,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T12:56:10.492Z,,112591.2578125,409425.53125,127538.1171875,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T12:56:20.498Z,,112591.2578125,409425.53125,127538.1171875,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T12:56:30.499Z,,112591.2578125,409425.53125,127538.1171875,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T12:56:40.489Z,,112591.2578125,409425.53125,127538.1171875,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T12:56:50.489Z,,112591.2578125,409425.53125,127538.1171875,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T12:57:00.488Z,,113077.0859375,406274.375,123493.203125,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T12:57:10.496Z,,113588.09375,402959.90625,119238.625,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T12:57:20.486Z,,114098.2109375,399651.25,114991.53125,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T12:57:30.498Z,,114609.421875,396335.5,110735.2890625,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T12:57:40.501Z,,115120.1796875,393022.625,106482.78125,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T12:57:50.489Z,,115630.140625,389714.96875,102236.953125,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T12:58:00.497Z,,116141.203125,386400.15625,97981.953125,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T12:58:10.501Z,,116652.0234375,383086.9375,93728.9765625,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T12:58:20.502Z,,117162.6328125,379775.0625,89477.734375,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T12:58:30.488Z,,117672.546875,376467.6875,85232.28125,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T12:58:40.503Z,,118183.9140625,373150.90625,80974.75,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T12:58:50.502Z,,118694.4765625,369839.3125,76723.90625,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T12:59:00.490Z,,118718.625,369682.71875,76522.875,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T12:59:10.498Z,,118718.625,369682.71875,76522.875,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T12:59:20.492Z,,118718.625,369682.71875,76522.875,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T12:59:30.495Z,,118718.625,369682.71875,76522.875,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T12:59:40.503Z,,118718.625,369682.71875,76522.875,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T12:59:50.501Z,,118718.625,369682.71875,76522.875,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:00:00.491Z,,120303.890625,369451.59375,74600.2421875,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:00:10.500Z,,121987.7421875,369206.09375,72558.0390625,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:00:20.497Z,,123669.9375,368960.84375,70517.84375,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:00:30.503Z,,125353.453125,368715.40625,68476.0546875,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:00:40.504Z,,127036.3125,368470.0625,66435.0625,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:00:50.500Z,,128718.0234375,368224.875,64395.4609375,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:01:00.500Z,,130400.734375,367979.53125,62354.64453125,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:01:10.500Z,,132083.109375,367734.25,60314.234375,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:01:20.490Z,,133764.0,367489.1875,58275.6171875,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:01:30.503Z,,135448.671875,367243.59375,56232.4296875,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:01:40.504Z,,137131.53125,366998.21875,54191.4296875,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:01:50.492Z,,138811.953125,366753.25,52153.3984375,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:02:00.500Z,,140495.96875,366507.71875,50111.0,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:02:10.501Z,,142178.5,366262.40625,48070.3984375,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:02:20.498Z,,143860.546875,366017.1875,46030.3828125,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:02:30.497Z,,143956.734375,366003.15625,45913.7265625,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:02:40.495Z,,143956.734375,366003.15625,45913.7265625,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:02:50.491Z,,143956.734375,366003.15625,45913.7265625,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:03:00.503Z,,143956.734375,366003.15625,45913.7265625,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:03:10.504Z,,143956.734375,366003.15625,45913.7265625,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:03:20.506Z,,143286.109375,365328.25,44661.28515625,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:03:30.505Z,,142569.140625,364606.6875,43322.2734375,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:03:40.493Z,,141853.0,363885.96875,41984.82421875,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:03:50.499Z,,141135.453125,363163.84375,40644.765625,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:04:00.495Z,,140418.765625,362442.5625,39306.2734375,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:04:10.502Z,,139701.21875,361720.40625,37966.20703125,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:04:20.494Z,,138984.734375,360999.34375,36628.1015625,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:04:30.499Z,,138267.328125,360277.34375,35288.29296875,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:04:40.496Z,,137550.484375,359555.9375,33949.546875,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:04:50.493Z,,136833.65625,358834.5,32610.7890625,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:05:00.496Z,,136116.390625,358112.65625,31271.25390625,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:05:10.493Z,,135399.5625,357391.21875,29932.5,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:05:20.492Z,,135352.125,357343.5,29843.921875,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:05:30.494Z,,135352.125,357343.5,29843.921875,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:05:40.505Z,,135352.125,357343.5,29843.921875,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:05:50.502Z,,135352.125,357343.5,29843.921875,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:06:00.506Z,,135352.125,357343.5,29843.921875,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:06:10.501Z,,135594.5625,357558.78125,29037.65625,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:06:20.500Z,,135856.265625,357791.1875,28167.29296875,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:06:30.494Z,,136117.8125,358023.46875,27297.447265625,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:06:40.506Z,,136379.84375,358256.15625,26425.98046875,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:06:50.503Z,,136641.515625,358488.53125,25555.703125,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:07:00.493Z,,136903.0,358720.75,24686.103515625,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:07:10.496Z,,137164.796875,358953.25,23815.40625,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:07:20.492Z,,137426.421875,359185.5625,22945.296875,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:07:30.505Z,,137688.484375,359418.28125,22073.751953125,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:07:40.493Z,,137949.875,359650.4375,21204.4140625,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:07:50.497Z,,138211.71875,359882.9375,20333.626953125,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:08:00.501Z,,138473.546875,360115.46875,19462.83984375,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:08:10.501Z,,138492.875,360132.625,19398.548828125,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:08:20.494Z,,138492.875,360132.625,19398.548828125,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:08:30.497Z,,138492.875,360132.625,19398.548828125,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:08:40.501Z,,138492.875,360132.625,19398.548828125,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:08:50.499Z,,138492.875,360132.625,19398.548828125,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:09:00.508Z,,138540.0625,360508.21875,18705.751953125,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:09:10.502Z,,138591.40625,360917.0,17951.806640625,0,0
59ade283-0d45-49fc-8fd1-38f97289be81,2020-05-09T13:09:20.507Z,,138642.828125,361326.1875,17197.052734375,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:30:42.361Z,,406387.5,406387.5,579718.6875,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:30:52.291Z,,406387.5,406387.5,579718.6875,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:31:02.358Z,,406387.5,406387.5,579718.6875,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:31:12.294Z,,406387.5,406387.5,579718.6875,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:31:22.295Z,,406387.5,406387.5,579718.6875,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:31:32.354Z,,406387.5,406387.5,579718.6875,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:31:42.311Z,,406387.5,406387.5,579718.6875,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:31:52.331Z,,406387.5,406387.5,579718.6875,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:32:02.345Z,,406387.5,406387.5,579718.6875,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:32:12.319Z,,406387.5,406387.5,579718.6875,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:32:22.335Z,,406387.5,406387.5,579718.6875,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:32:32.358Z,,406387.5,406387.5,579718.6875,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:32:42.322Z,,406387.5,406387.5,579718.6875,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:32:52.325Z,,406387.5,406387.5,579718.6875,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:33:02.366Z,,406387.5,406387.5,579718.6875,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:33:12.310Z,,406387.5,406387.5,579718.6875,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:33:22.325Z,,406387.5,406387.5,579718.6875,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:33:32.330Z,,406387.5,406387.5,579718.6875,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:33:42.311Z,,406387.5,406387.5,579718.6875,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:33:52.304Z,,406387.5,406387.5,579718.6875,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:34:02.323Z,,406387.5,406387.5,579718.6875,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:34:12.304Z,,406387.5,406387.5,579718.6875,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:34:22.305Z,,406387.5,406387.5,579718.6875,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:34:32.319Z,,406387.5,406387.5,579718.6875,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:34:42.317Z,,406387.5,406387.5,579718.6875,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:34:52.309Z,,406387.5,406387.5,579718.6875,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:35:02.315Z,,406387.5,406387.5,579718.6875,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:35:12.330Z,,403598.375,404486.8125,566981.1875,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:35:22.324Z,,400779.59375,402565.9375,554108.1875,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:35:32.336Z,,397954.5,400640.71875,541206.375,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:35:42.311Z,,395140.96875,398723.4375,528357.5,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:35:52.310Z,,392320.8125,396801.59375,515478.1875,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:36:02.339Z,,389491.34375,394873.4375,502556.5,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:36:12.332Z,,386672.21875,392952.3125,489681.96875,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:36:22.312Z,,383857.1875,391033.96875,476826.0625,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:36:32.333Z,,381031.15625,389108.15625,463920.0625,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:36:42.316Z,,378214.375,387188.625,451056.125,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:36:52.314Z,,375394.1875,385266.78125,438176.8125,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:37:02.321Z,,372571.28125,383343.0625,425284.96875,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:37:12.308Z,,369754.875,381423.8125,412422.90625,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:37:22.331Z,,366926.3125,379496.25,399505.1875,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:37:32.309Z,,364111.625,377578.15625,386651.0625,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:37:42.321Z,,361287.21875,375653.4375,373752.375,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:37:52.309Z,,358469.8125,373733.46875,360885.71875,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:38:02.312Z,,355648.28125,371810.6875,348000.125,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:38:12.312Z,,352826.96875,369888.09375,335115.6875,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:38:22.324Z,,350002.25,367963.15625,322215.625,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:38:32.328Z,,347181.5,366040.9375,309333.65625,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:38:42.327Z,,344360.28125,364118.375,296449.53125,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:38:52.322Z,,341541.1875,362197.28125,283575.15625,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:39:02.319Z,,338720.8125,360275.28125,270694.84375,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:39:12.327Z,,335898.34375,358351.90625,257805.125,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:39:22.336Z,,333074.625,356427.65625,244909.65625,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:39:32.317Z,,330258.6875,354508.6875,232049.5625,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:39:42.349Z,,330223.1875,354484.5,231887.484375,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:39:52.336Z,,330223.1875,354484.5,231887.484375,0,0
9dbed8c0-a780-4eb0-a377-c8b6239f5821,2020-05-09T10:40:02.353Z,,330223.1875,354484.5,231887.484375,0,0
